source,bin_id,threshold,TP,FP,FN,size_A,size_B,TPR,FPR
FYN,2,0.2,0,0,855,0,855,0.0,0.0
FYN,3,0.1,0,0,363,0,363,0.0,0.0
FYN,4,0.05,0,0,152,0,152,0.0,0.0
FYN,5,0.02,0,0,53,0,53,0.0,0.0
FYN,6,0.01,0,0,32,0,32,0.0,0.0
FYN,7,0.005,0,0,13,0,13,0.0,0.0
FYN,8,0.001,0,0,3,0,3,0.0,0.0
FYN,9,0.0005,0,0,2,0,2,0.0,0.0
FYN,10,0.0001,0,0,0,0,0,0.0,0.0
TNFRSF14,1,0.5,0,0,3229,0,3229,0.0,0.0
TNFRSF14,2,0.2,0,0,856,0,856,0.0,0.0
TNFRSF14,3,0.1,0,0,338,0,338,0.0,0.0
TNFRSF14,4,0.05,0,0,147,0,147,0.0,0.0
TNFRSF14,5,0.02,0,0,53,0,53,0.0,0.0
TNFRSF14,6,0.01,0,0,27,0,27,0.0,0.0
TNFRSF14,7,0.005,0,0,13,0,13,0.0,0.0
TNFRSF14,8,0.001,0,0,3,0,3,0.0,0.0
TNFRSF14,9,0.0005,0,0,2,0,2,0.0,0.0
TNFRSF14,10,0.0001,0,0,1,0,1,0.0,0.0
RAB13,1,0.5,0,0,3206,0,3206,0.0,0.0
RAB13,2,0.2,0,0,833,0,833,0.0,0.0
RAB13,3,0.1,0,0,345,0,345,0.0,0.0
RAB13,4,0.05,0,0,147,0,147,0.0,0.0
RAB13,5,0.02,0,0,52,0,52,0.0,0.0
RAB13,6,0.01,0,0,22,0,22,0.0,0.0
RAB13,7,0.005,0,0,14,0,14,0.0,0.0
RAB13,8,0.001,0,0,4,0,4,0.0,0.0
RAB13,9,0.0005,0,0,2,0,2,0.0,0.0
RAB13,10,0.0001,0,0,2,0,2,0.0,0.0
NDUFAF1,1,0.5,0,0,3334,0,3334,0.0,0.0
NDUFAF1,2,0.2,0,0,848,0,848,0.0,0.0
NDUFAF1,3,0.1,0,0,357,0,357,0.0,0.0
NDUFAF1,4,0.05,0,0,153,0,153,0.0,0.0
NDUFAF1,5,0.02,0,0,50,0,50,0.0,0.0
NDUFAF1,6,0.01,0,0,29,0,29,0.0,0.0
NDUFAF1,7,0.005,0,0,16,0,16,0.0,0.0
NDUFAF1,8,0.001,0,0,5,0,5,0.0,0.0
NDUFAF1,9,0.0005,0,0,4,0,4,0.0,0.0
NDUFAF1,10,0.0001,0,0,3,0,3,0.0,0.0
PAK2,1,0.5,0,0,3234,0,3234,0.0,0.0
PAK2,2,0.2,0,0,835,0,835,0.0,0.0
PAK2,3,0.1,0,0,374,0,374,0.0,0.0
PAK2,4,0.05,0,0,165,0,165,0.0,0.0
PAK2,5,0.02,0,0,65,0,65,0.0,0.0
PAK2,6,0.01,0,0,34,0,34,0.0,0.0
PAK2,7,0.005,0,0,19,0,19,0.0,0.0
PAK2,8,0.001,0,0,12,0,12,0.0,0.0
PAK2,9,0.0005,0,0,10,0,10,0.0,0.0
PAK2,10,0.0001,0,0,4,0,4,0.0,0.0
IFI27L2,1,0.5,0,0,3359,0,3359,0.0,0.0
IFI27L2,2,0.2,0,0,914,0,914,0.0,0.0
IFI27L2,3,0.1,0,0,363,0,363,0.0,0.0
IFI27L2,4,0.05,0,0,166,0,166,0.0,0.0
IFI27L2,5,0.02,0,0,62,0,62,0.0,0.0
IFI27L2,6,0.01,0,0,31,0,31,0.0,0.0
IFI27L2,7,0.005,0,0,18,0,18,0.0,0.0
IFI27L2,8,0.001,0,0,7,0,7,0.0,0.0
IFI27L2,9,0.0005,0,0,3,0,3,0.0,0.0
IFI27L2,10,0.0001,0,0,1,0,1,0.0,0.0
ST3GAL4,1,0.5,0,0,3394,0,3394,0.0,0.0
ST3GAL4,2,0.2,0,0,919,0,919,0.0,0.0
ST3GAL4,3,0.1,0,0,379,0,379,0.0,0.0
ST3GAL4,4,0.05,0,0,154,0,154,0.0,0.0
ST3GAL4,5,0.02,0,0,52,0,52,0.0,0.0
ST3GAL4,6,0.01,0,0,25,0,25,0.0,0.0
ST3GAL4,7,0.005,0,0,12,0,12,0.0,0.0
ST3GAL4,8,0.001,0,0,1,0,1,0.0,0.0
ST3GAL4,9,0.0005,0,0,0,0,0,0.0,0.0
ST3GAL4,10,0.0001,0,0,0,0,0,0.0,0.0
NOTCH4,1,0.5,0,0,3222,0,3222,0.0,0.0
NOTCH4,2,0.2,0,0,851,0,851,0.0,0.0
NOTCH4,3,0.1,0,0,331,0,331,0.0,0.0
NOTCH4,4,0.05,0,0,126,0,126,0.0,0.0
NOTCH4,5,0.02,0,0,37,0,37,0.0,0.0
NOTCH4,6,0.01,0,0,17,0,17,0.0,0.0
NOTCH4,7,0.005,0,0,5,0,5,0.0,0.0
NOTCH4,8,0.001,0,0,2,0,2,0.0,0.0
NOTCH4,9,0.0005,0,0,1,0,1,0.0,0.0
NOTCH4,10,0.0001,0,0,1,0,1,0.0,0.0
SOCS5,1,0.5,0,0,3263,0,3263,0.0,0.0
SOCS5,2,0.2,0,0,884,0,884,0.0,0.0
SOCS5,3,0.1,0,0,358,0,358,0.0,0.0
SOCS5,4,0.05,0,0,149,0,149,0.0,0.0
SOCS5,5,0.02,0,0,51,0,51,0.0,0.0
SOCS5,6,0.01,0,0,25,0,25,0.0,0.0
SOCS5,7,0.005,0,0,12,0,12,0.0,0.0
SOCS5,8,0.001,0,0,5,0,5,0.0,0.0
SOCS5,9,0.0005,0,0,2,0,2,0.0,0.0
SOCS5,10,0.0001,0,0,1,0,1,0.0,0.0
CYTH3,1,0.5,0,0,3127,0,3127,0.0,0.0
CYTH3,2,0.2,0,0,813,0,813,0.0,0.0
CYTH3,3,0.1,0,0,335,0,335,0.0,0.0
CYTH3,4,0.05,0,0,134,0,134,0.0,0.0
CYTH3,5,0.02,0,0,40,0,40,0.0,0.0
CYTH3,6,0.01,0,0,16,0,16,0.0,0.0
CYTH3,7,0.005,0,0,9,0,9,0.0,0.0
CYTH3,8,0.001,0,0,2,0,2,0.0,0.0
CYTH3,9,0.0005,0,0,1,0,1,0.0,0.0
CYTH3,10,0.0001,0,0,0,0,0,0.0,0.0
NCOA5,1,0.5,0,0,3432,0,3432,0.0,0.0
NCOA5,2,0.2,0,0,971,0,971,0.0,0.0
NCOA5,3,0.1,0,0,451,0,451,0.0,0.0
NCOA5,4,0.05,0,0,226,0,226,0.0,0.0
NCOA5,5,0.02,0,0,103,0,103,0.0,0.0
NCOA5,6,0.01,0,0,53,0,53,0.0,0.0
NCOA5,7,0.005,0,0,30,0,30,0.0,0.0
NCOA5,8,0.001,0,0,10,0,10,0.0,0.0
NCOA5,9,0.0005,0,0,5,0,5,0.0,0.0
NCOA5,10,0.0001,0,0,0,0,0,0.0,0.0
OASL,1,0.5,0,0,3109,0,3109,0.0,0.0
OASL,2,0.2,0,0,799,0,799,0.0,0.0
OASL,3,0.1,0,0,315,0,315,0.0,0.0
OASL,4,0.05,0,0,113,0,113,0.0,0.0
OASL,5,0.02,0,0,41,0,41,0.0,0.0
OASL,6,0.01,0,0,20,0,20,0.0,0.0
OASL,7,0.005,0,0,12,0,12,0.0,0.0
OASL,8,0.001,0,0,3,0,3,0.0,0.0
OASL,9,0.0005,0,0,2,0,2,0.0,0.0
OASL,10,0.0001,0,0,1,0,1,0.0,0.0
MRPL3,1,0.5,0,0,3261,0,3261,0.0,0.0
MRPL3,2,0.2,0,0,811,0,811,0.0,0.0
MRPL3,3,0.1,0,0,377,0,377,0.0,0.0
MRPL3,4,0.05,0,0,165,0,165,0.0,0.0
MRPL3,5,0.02,0,0,68,0,68,0.0,0.0
MRPL3,6,0.01,0,0,38,0,38,0.0,0.0
MRPL3,7,0.005,0,0,21,0,21,0.0,0.0
MRPL3,8,0.001,0,0,11,0,11,0.0,0.0
MRPL3,9,0.0005,0,0,10,0,10,0.0,0.0
MRPL3,10,0.0001,0,0,8,0,8,0.0,0.0
TMEM184C,1,0.5,0,0,3185,0,3185,0.0,0.0
TMEM184C,2,0.2,0,0,811,0,811,0.0,0.0
TMEM184C,3,0.1,0,0,342,0,342,0.0,0.0
TMEM184C,4,0.05,0,0,150,0,150,0.0,0.0
TMEM184C,5,0.02,0,0,53,0,53,0.0,0.0
TMEM184C,6,0.01,0,0,27,0,27,0.0,0.0
TMEM184C,7,0.005,0,0,9,0,9,0.0,0.0
TMEM184C,8,0.001,0,0,2,0,2,0.0,0.0
TMEM184C,9,0.0005,0,0,1,0,1,0.0,0.0
TMEM184C,10,0.0001,0,0,0,0,0,0.0,0.0
SVIL,1,0.5,0,0,3374,0,3374,0.0,0.0
SVIL,2,0.2,0,0,903,0,903,0.0,0.0
SVIL,3,0.1,0,0,348,0,348,0.0,0.0
SVIL,4,0.05,0,0,152,0,152,0.0,0.0
SVIL,5,0.02,0,0,59,0,59,0.0,0.0
SVIL,6,0.01,0,0,27,0,27,0.0,0.0
SVIL,7,0.005,0,0,13,0,13,0.0,0.0
SVIL,8,0.001,0,0,1,0,1,0.0,0.0
SVIL,9,0.0005,0,0,1,0,1,0.0,0.0
SVIL,10,0.0001,0,0,1,0,1,0.0,0.0
IBTK,1,0.5,0,0,3244,0,3244,0.0,0.0
IBTK,2,0.2,0,0,827,0,827,0.0,0.0
IBTK,3,0.1,0,0,336,0,336,0.0,0.0
IBTK,4,0.05,0,0,137,0,137,0.0,0.0
IBTK,5,0.02,0,0,50,0,50,0.0,0.0
IBTK,6,0.01,0,0,24,0,24,0.0,0.0
IBTK,7,0.005,0,0,13,0,13,0.0,0.0
IBTK,8,0.001,0,0,3,0,3,0.0,0.0
IBTK,9,0.0005,0,0,2,0,2,0.0,0.0
IBTK,10,0.0001,0,0,1,0,1,0.0,0.0
CYP2J2,1,0.5,0,0,3299,0,3299,0.0,0.0
CYP2J2,2,0.2,0,0,895,0,895,0.0,0.0
CYP2J2,3,0.1,0,0,347,0,347,0.0,0.0
CYP2J2,4,0.05,0,0,148,0,148,0.0,0.0
CYP2J2,5,0.02,0,0,63,0,63,0.0,0.0
CYP2J2,6,0.01,0,0,29,0,29,0.0,0.0
CYP2J2,7,0.005,0,0,13,0,13,0.0,0.0
CYP2J2,8,0.001,0,0,1,0,1,0.0,0.0
CYP2J2,9,0.0005,0,0,0,0,0,0.0,0.0
CYP2J2,10,0.0001,0,0,0,0,0,0.0,0.0
P4HA2,1,0.5,0,0,3118,0,3118,0.0,0.0
P4HA2,2,0.2,0,0,793,0,793,0.0,0.0
P4HA2,3,0.1,0,0,327,0,327,0.0,0.0
P4HA2,4,0.05,0,0,134,0,134,0.0,0.0
P4HA2,5,0.02,0,0,38,0,38,0.0,0.0
P4HA2,6,0.01,0,0,24,0,24,0.0,0.0
P4HA2,7,0.005,0,0,12,0,12,0.0,0.0
P4HA2,8,0.001,0,0,2,0,2,0.0,0.0
P4HA2,9,0.0005,0,0,1,0,1,0.0,0.0
P4HA2,10,0.0001,0,0,1,0,1,0.0,0.0
GSS,1,0.5,0,0,3220,0,3220,0.0,0.0
GSS,2,0.2,0,0,788,0,788,0.0,0.0
GSS,3,0.1,0,0,332,0,332,0.0,0.0
GSS,4,0.05,0,0,125,0,125,0.0,0.0
GSS,5,0.02,0,0,41,0,41,0.0,0.0
GSS,6,0.01,0,0,25,0,25,0.0,0.0
GSS,7,0.005,0,0,8,0,8,0.0,0.0
GSS,8,0.001,0,0,3,0,3,0.0,0.0
GSS,9,0.0005,0,0,2,0,2,0.0,0.0
GSS,10,0.0001,0,0,1,0,1,0.0,0.0
ZNF774,1,0.5,0,0,3331,0,3331,0.0,0.0
ZNF774,2,0.2,0,0,874,0,874,0.0,0.0
ZNF774,3,0.1,0,0,378,0,378,0.0,0.0
ZNF774,4,0.05,0,0,164,0,164,0.0,0.0
ZNF774,5,0.02,0,0,52,0,52,0.0,0.0
ZNF774,6,0.01,0,0,26,0,26,0.0,0.0
ZNF774,7,0.005,0,0,10,0,10,0.0,0.0
ZNF774,8,0.001,0,0,3,0,3,0.0,0.0
ZNF774,9,0.0005,0,0,1,0,1,0.0,0.0
ZNF774,10,0.0001,0,0,0,0,0,0.0,0.0
FAM126A,1,0.5,0,0,3231,0,3231,0.0,0.0
FAM126A,2,0.2,0,0,868,0,868,0.0,0.0
FAM126A,3,0.1,0,0,355,0,355,0.0,0.0
FAM126A,4,0.05,0,0,138,0,138,0.0,0.0
FAM126A,5,0.02,0,0,44,0,44,0.0,0.0
FAM126A,6,0.01,0,0,24,0,24,0.0,0.0
FAM126A,7,0.005,0,0,11,0,11,0.0,0.0
FAM126A,8,0.001,0,0,3,0,3,0.0,0.0
FAM126A,9,0.0005,0,0,3,0,3,0.0,0.0
FAM126A,10,0.0001,0,0,1,0,1,0.0,0.0
DDX60L,1,0.5,0,0,3273,0,3273,0.0,0.0
DDX60L,2,0.2,0,0,818,0,818,0.0,0.0
DDX60L,3,0.1,0,0,338,0,338,0.0,0.0
DDX60L,4,0.05,0,0,129,0,129,0.0,0.0
DDX60L,5,0.02,0,0,43,0,43,0.0,0.0
DDX60L,6,0.01,0,0,26,0,26,0.0,0.0
DDX60L,7,0.005,0,0,10,0,10,0.0,0.0
DDX60L,8,0.001,0,0,1,0,1,0.0,0.0
DDX60L,9,0.0005,0,0,1,0,1,0.0,0.0
DDX60L,10,0.0001,0,0,0,0,0,0.0,0.0
ABCG4,1,0.5,0,0,3313,0,3313,0.0,0.0
ABCG4,2,0.2,0,0,896,0,896,0.0,0.0
ABCG4,3,0.1,0,0,348,0,348,0.0,0.0
ABCG4,4,0.05,0,0,150,0,150,0.0,0.0
ABCG4,5,0.02,0,0,51,0,51,0.0,0.0
ABCG4,6,0.01,0,0,23,0,23,0.0,0.0
ABCG4,7,0.005,0,0,13,0,13,0.0,0.0
ABCG4,8,0.001,0,0,1,0,1,0.0,0.0
ABCG4,9,0.0005,0,0,0,0,0,0.0,0.0
ABCG4,10,0.0001,0,0,0,0,0,0.0,0.0
HHAT,1,0.5,0,0,3270,0,3270,0.0,0.0
HHAT,2,0.2,0,0,821,0,821,0.0,0.0
HHAT,3,0.1,0,0,336,0,336,0.0,0.0
HHAT,4,0.05,0,0,147,0,147,0.0,0.0
HHAT,5,0.02,0,0,58,0,58,0.0,0.0
HHAT,6,0.01,0,0,28,0,28,0.0,0.0
HHAT,7,0.005,0,0,9,0,9,0.0,0.0
HHAT,8,0.001,0,0,2,0,2,0.0,0.0
HHAT,9,0.0005,0,0,1,0,1,0.0,0.0
HHAT,10,0.0001,0,0,0,0,0,0.0,0.0
CHUK,1,0.5,0,0,3449,0,3449,0.0,0.0
CHUK,2,0.2,0,0,980,0,980,0.0,0.0
CHUK,3,0.1,0,0,455,0,455,0.0,0.0
CHUK,4,0.05,0,0,228,0,228,0.0,0.0
CHUK,5,0.02,0,0,89,0,89,0.0,0.0
CHUK,6,0.01,0,0,46,0,46,0.0,0.0
CHUK,7,0.005,0,0,20,0,20,0.0,0.0
CHUK,8,0.001,0,0,6,0,6,0.0,0.0
CHUK,9,0.0005,0,0,3,0,3,0.0,0.0
CHUK,10,0.0001,0,0,0,0,0,0.0,0.0
RNF146,1,0.5,0,0,3262,0,3262,0.0,0.0
RNF146,2,0.2,0,0,863,0,863,0.0,0.0
RNF146,3,0.1,0,0,363,0,363,0.0,0.0
RNF146,4,0.05,0,0,159,0,159,0.0,0.0
RNF146,5,0.02,0,0,59,0,59,0.0,0.0
RNF146,6,0.01,0,0,29,0,29,0.0,0.0
RNF146,7,0.005,0,0,13,0,13,0.0,0.0
RNF146,8,0.001,0,0,3,0,3,0.0,0.0
RNF146,9,0.0005,0,0,1,0,1,0.0,0.0
RNF146,10,0.0001,0,0,0,0,0,0.0,0.0
ZNF827,1,0.5,0,0,3394,0,3394,0.0,0.0
ZNF827,2,0.2,0,0,984,0,984,0.0,0.0
ZNF827,3,0.1,0,0,440,0,440,0.0,0.0
ZNF827,4,0.05,0,0,204,0,204,0.0,0.0
ZNF827,5,0.02,0,0,95,0,95,0.0,0.0
ZNF827,6,0.01,0,0,45,0,45,0.0,0.0
ZNF827,7,0.005,0,0,25,0,25,0.0,0.0
ZNF827,8,0.001,0,0,12,0,12,0.0,0.0
ZNF827,9,0.0005,0,0,7,0,7,0.0,0.0
ZNF827,10,0.0001,0,0,3,0,3,0.0,0.0
SCARB1,1,0.5,0,0,3188,0,3188,0.0,0.0
SCARB1,2,0.2,0,0,838,0,838,0.0,0.0
SCARB1,3,0.1,0,0,345,0,345,0.0,0.0
SCARB1,4,0.05,0,0,154,0,154,0.0,0.0
SCARB1,5,0.02,0,0,50,0,50,0.0,0.0
SCARB1,6,0.01,0,0,22,0,22,0.0,0.0
SCARB1,7,0.005,0,0,12,0,12,0.0,0.0
SCARB1,8,0.001,0,0,4,0,4,0.0,0.0
SCARB1,9,0.0005,0,0,1,0,1,0.0,0.0
SCARB1,10,0.0001,0,0,1,0,1,0.0,0.0
MMP11,1,0.5,0,0,3194,0,3194,0.0,0.0
MMP11,2,0.2,0,0,720,0,720,0.0,0.0
MMP11,3,0.1,0,0,280,0,280,0.0,0.0
MMP11,4,0.05,0,0,115,0,115,0.0,0.0
MMP11,5,0.02,0,0,42,0,42,0.0,0.0
MMP11,6,0.01,0,0,20,0,20,0.0,0.0
MMP11,7,0.005,0,0,9,0,9,0.0,0.0
MMP11,8,0.001,0,0,1,0,1,0.0,0.0
MMP11,9,0.0005,0,0,1,0,1,0.0,0.0
MMP11,10,0.0001,0,0,1,0,1,0.0,0.0
KIF3A,1,0.5,0,0,3154,0,3154,0.0,0.0
KIF3A,2,0.2,0,0,791,0,791,0.0,0.0
KIF3A,3,0.1,0,0,341,0,341,0.0,0.0
KIF3A,4,0.05,0,0,161,0,161,0.0,0.0
KIF3A,5,0.02,0,0,55,0,55,0.0,0.0
KIF3A,6,0.01,0,0,23,0,23,0.0,0.0
KIF3A,7,0.005,0,0,12,0,12,0.0,0.0
KIF3A,8,0.001,0,0,2,0,2,0.0,0.0
KIF3A,9,0.0005,0,0,1,0,1,0.0,0.0
KIF3A,10,0.0001,0,0,0,0,0,0.0,0.0
TRIM68,1,0.5,0,0,3326,0,3326,0.0,0.0
TRIM68,2,0.2,0,0,882,0,882,0.0,0.0
TRIM68,3,0.1,0,0,406,0,406,0.0,0.0
TRIM68,4,0.05,0,0,175,0,175,0.0,0.0
TRIM68,5,0.02,0,0,70,0,70,0.0,0.0
TRIM68,6,0.01,0,0,37,0,37,0.0,0.0
TRIM68,7,0.005,0,0,19,0,19,0.0,0.0
TRIM68,8,0.001,0,0,5,0,5,0.0,0.0
TRIM68,9,0.0005,0,0,4,0,4,0.0,0.0
TRIM68,10,0.0001,0,0,0,0,0,0.0,0.0
UBE2D1,1,0.5,0,0,3235,0,3235,0.0,0.0
UBE2D1,2,0.2,0,0,841,0,841,0.0,0.0
UBE2D1,3,0.1,0,0,352,0,352,0.0,0.0
UBE2D1,4,0.05,0,0,162,0,162,0.0,0.0
UBE2D1,5,0.02,0,0,66,0,66,0.0,0.0
UBE2D1,6,0.01,0,0,34,0,34,0.0,0.0
UBE2D1,7,0.005,0,0,17,0,17,0.0,0.0
UBE2D1,8,0.001,0,0,5,0,5,0.0,0.0
UBE2D1,9,0.0005,0,0,1,0,1,0.0,0.0
UBE2D1,10,0.0001,0,0,1,0,1,0.0,0.0
SIX2,1,0.5,0,0,3322,0,3322,0.0,0.0
SIX2,2,0.2,0,0,922,0,922,0.0,0.0
SIX2,3,0.1,0,0,380,0,380,0.0,0.0
SIX2,4,0.05,0,0,171,0,171,0.0,0.0
SIX2,5,0.02,0,0,67,0,67,0.0,0.0
SIX2,6,0.01,0,0,34,0,34,0.0,0.0
SIX2,7,0.005,0,0,9,0,9,0.0,0.0
SIX2,8,0.001,0,0,0,0,0,0.0,0.0
SIX2,9,0.0005,0,0,0,0,0,0.0,0.0
SIX2,10,0.0001,0,0,0,0,0,0.0,0.0
HECW1,1,0.5,0,0,3205,0,3205,0.0,0.0
HECW1,2,0.2,0,0,809,0,809,0.0,0.0
HECW1,3,0.1,0,0,307,0,307,0.0,0.0
HECW1,4,0.05,0,0,112,0,112,0.0,0.0
HECW1,5,0.02,0,0,30,0,30,0.0,0.0
HECW1,6,0.01,0,0,16,0,16,0.0,0.0
HECW1,7,0.005,0,0,7,0,7,0.0,0.0
HECW1,8,0.001,0,0,1,0,1,0.0,0.0
HECW1,9,0.0005,0,0,0,0,0,0.0,0.0
HECW1,10,0.0001,0,0,0,0,0,0.0,0.0
RWDD2B,1,0.5,0,0,3211,0,3211,0.0,0.0
RWDD2B,2,0.2,0,0,823,0,823,0.0,0.0
RWDD2B,3,0.1,0,0,335,0,335,0.0,0.0
RWDD2B,4,0.05,0,0,142,0,142,0.0,0.0
RWDD2B,5,0.02,0,0,49,0,49,0.0,0.0
RWDD2B,6,0.01,0,0,26,0,26,0.0,0.0
RWDD2B,7,0.005,0,0,12,0,12,0.0,0.0
RWDD2B,8,0.001,0,0,2,0,2,0.0,0.0
RWDD2B,9,0.0005,0,0,1,0,1,0.0,0.0
RWDD2B,10,0.0001,0,0,1,0,1,0.0,0.0
MOCS2,1,0.5,0,0,3269,0,3269,0.0,0.0
MOCS2,2,0.2,0,0,828,0,828,0.0,0.0
MOCS2,3,0.1,0,0,349,0,349,0.0,0.0
MOCS2,4,0.05,0,0,151,0,151,0.0,0.0
MOCS2,5,0.02,0,0,49,0,49,0.0,0.0
MOCS2,6,0.01,0,0,17,0,17,0.0,0.0
MOCS2,7,0.005,0,0,9,0,9,0.0,0.0
MOCS2,8,0.001,0,0,3,0,3,0.0,0.0
MOCS2,9,0.0005,0,0,1,0,1,0.0,0.0
MOCS2,10,0.0001,0,0,1,0,1,0.0,0.0
SLC46A3,1,0.5,0,0,3322,0,3322,0.0,0.0
SLC46A3,2,0.2,0,0,887,0,887,0.0,0.0
SLC46A3,3,0.1,0,0,326,0,326,0.0,0.0
SLC46A3,4,0.05,0,0,137,0,137,0.0,0.0
SLC46A3,5,0.02,0,0,50,0,50,0.0,0.0
SLC46A3,6,0.01,0,0,23,0,23,0.0,0.0
SLC46A3,7,0.005,0,0,10,0,10,0.0,0.0
SLC46A3,8,0.001,0,0,3,0,3,0.0,0.0
SLC46A3,9,0.0005,0,0,1,0,1,0.0,0.0
SLC46A3,10,0.0001,0,0,0,0,0,0.0,0.0
AGAP3,1,0.5,0,0,3251,0,3251,0.0,0.0
AGAP3,2,0.2,0,0,833,0,833,0.0,0.0
AGAP3,3,0.1,0,0,343,0,343,0.0,0.0
AGAP3,4,0.05,0,0,147,0,147,0.0,0.0
AGAP3,5,0.02,0,0,44,0,44,0.0,0.0
AGAP3,6,0.01,0,0,24,0,24,0.0,0.0
AGAP3,7,0.005,0,0,11,0,11,0.0,0.0
AGAP3,8,0.001,0,0,2,0,2,0.0,0.0
AGAP3,9,0.0005,0,0,2,0,2,0.0,0.0
AGAP3,10,0.0001,0,0,0,0,0,0.0,0.0
USP25,1,0.5,0,0,3217,0,3217,0.0,0.0
USP25,2,0.2,0,0,807,0,807,0.0,0.0
USP25,3,0.1,0,0,311,0,311,0.0,0.0
USP25,4,0.05,0,0,131,0,131,0.0,0.0
USP25,5,0.02,0,0,51,0,51,0.0,0.0
USP25,6,0.01,0,0,18,0,18,0.0,0.0
USP25,7,0.005,0,0,11,0,11,0.0,0.0
USP25,8,0.001,0,0,5,0,5,0.0,0.0
USP25,9,0.0005,0,0,1,0,1,0.0,0.0
USP25,10,0.0001,0,0,0,0,0,0.0,0.0
DMXL1,1,0.5,0,0,3331,0,3331,0.0,0.0
DMXL1,2,0.2,0,0,878,0,878,0.0,0.0
DMXL1,3,0.1,0,0,393,0,393,0.0,0.0
DMXL1,4,0.05,0,0,171,0,171,0.0,0.0
DMXL1,5,0.02,0,0,49,0,49,0.0,0.0
DMXL1,6,0.01,0,0,23,0,23,0.0,0.0
DMXL1,7,0.005,0,0,10,0,10,0.0,0.0
DMXL1,8,0.001,0,0,1,0,1,0.0,0.0
DMXL1,9,0.0005,0,0,1,0,1,0.0,0.0
DMXL1,10,0.0001,0,0,0,0,0,0.0,0.0
YES1,1,0.5,0,0,3291,0,3291,0.0,0.0
YES1,2,0.2,0,0,840,0,840,0.0,0.0
YES1,3,0.1,0,0,337,0,337,0.0,0.0
YES1,4,0.05,0,0,154,0,154,0.0,0.0
YES1,5,0.02,0,0,52,0,52,0.0,0.0
YES1,6,0.01,0,0,23,0,23,0.0,0.0
YES1,7,0.005,0,0,11,0,11,0.0,0.0
YES1,8,0.001,0,0,4,0,4,0.0,0.0
YES1,9,0.0005,0,0,2,0,2,0.0,0.0
YES1,10,0.0001,0,0,1,0,1,0.0,0.0
VPS45,1,0.5,0,0,3299,0,3299,0.0,0.0
VPS45,2,0.2,0,0,794,0,794,0.0,0.0
VPS45,3,0.1,0,0,338,0,338,0.0,0.0
VPS45,4,0.05,0,0,154,0,154,0.0,0.0
VPS45,5,0.02,0,0,54,0,54,0.0,0.0
VPS45,6,0.01,0,0,27,0,27,0.0,0.0
VPS45,7,0.005,0,0,12,0,12,0.0,0.0
VPS45,8,0.001,0,0,1,0,1,0.0,0.0
VPS45,9,0.0005,0,0,0,0,0,0.0,0.0
VPS45,10,0.0001,0,0,0,0,0,0.0,0.0
PLTP,1,0.5,0,0,3277,0,3277,0.0,0.0
PLTP,2,0.2,0,0,779,0,779,0.0,0.0
PLTP,3,0.1,0,0,303,0,303,0.0,0.0
PLTP,4,0.05,0,0,135,0,135,0.0,0.0
PLTP,5,0.02,0,0,47,0,47,0.0,0.0
PLTP,6,0.01,0,0,18,0,18,0.0,0.0
PLTP,7,0.005,0,0,9,0,9,0.0,0.0
PLTP,8,0.001,0,0,2,0,2,0.0,0.0
PLTP,9,0.0005,0,0,1,0,1,0.0,0.0
PLTP,10,0.0001,0,0,0,0,0,0.0,0.0
IFIT1,1,0.5,0,0,3377,0,3377,0.0,0.0
IFIT1,2,0.2,0,0,899,0,899,0.0,0.0
IFIT1,3,0.1,0,0,384,0,384,0.0,0.0
IFIT1,4,0.05,0,0,150,0,150,0.0,0.0
IFIT1,5,0.02,0,0,54,0,54,0.0,0.0
IFIT1,6,0.01,0,0,34,0,34,0.0,0.0
IFIT1,7,0.005,0,0,19,0,19,0.0,0.0
IFIT1,8,0.001,0,0,2,0,2,0.0,0.0
IFIT1,9,0.0005,0,0,0,0,0,0.0,0.0
IFIT1,10,0.0001,0,0,0,0,0,0.0,0.0
AP1G1,1,0.5,0,0,3281,0,3281,0.0,0.0
AP1G1,2,0.2,0,0,848,0,848,0.0,0.0
AP1G1,3,0.1,0,0,333,0,333,0.0,0.0
AP1G1,4,0.05,0,0,151,0,151,0.0,0.0
AP1G1,5,0.02,0,0,54,0,54,0.0,0.0
AP1G1,6,0.01,0,0,21,0,21,0.0,0.0
AP1G1,7,0.005,0,0,9,0,9,0.0,0.0
AP1G1,8,0.001,0,0,1,0,1,0.0,0.0
AP1G1,9,0.0005,0,0,1,0,1,0.0,0.0
AP1G1,10,0.0001,0,0,0,0,0,0.0,0.0
TNFSF10,1,0.5,0,0,3242,0,3242,0.0,0.0
TNFSF10,2,0.2,0,0,862,0,862,0.0,0.0
TNFSF10,3,0.1,0,0,360,0,360,0.0,0.0
TNFSF10,4,0.05,0,0,159,0,159,0.0,0.0
TNFSF10,5,0.02,0,0,58,0,58,0.0,0.0
TNFSF10,6,0.01,0,0,27,0,27,0.0,0.0
TNFSF10,7,0.005,0,0,10,0,10,0.0,0.0
TNFSF10,8,0.001,0,0,1,0,1,0.0,0.0
TNFSF10,9,0.0005,0,0,1,0,1,0.0,0.0
TNFSF10,10,0.0001,0,0,0,0,0,0.0,0.0
POLR2M,1,0.5,0,0,3149,0,3149,0.0,0.0
POLR2M,2,0.2,0,0,816,0,816,0.0,0.0
