source,intermediate_1,intermediate_2,target,stmt_type_1,stmt_type_2,stmt_type_3,belief_1,belief_2,belief_3,evidence_1,evidence_2,evidence_3,logfoldchange,pval
PVT1,YAP1,hgnc:mesh:D000952,MLF1,Complex,Complex,IncreaseAmount,0.9419,0.9419,0.89,4,4,1,0.41517967,0.0318960885509246
PVT1,hgnc:mesh:D013274,hgnc:mesh:D003713,TAF1,Activation,Activation,IncreaseAmount,0.8775000000000001,0.86,0.86,2,2,2,0.6083831,0.0330139218503615
PVT1,NOTCH1,RFX1,IL27RA,Activation,Complex,DecreaseAmount,0.86,0.98,0.79,2,1,1,0.76531565,0.0333428936439183
PVT1,YAP1,hgnc:mesh:D000952,TMX4,Complex,Complex,IncreaseAmount,0.9419,0.9419,0.89,4,4,1,0.38694036,0.0333959519290647
PVT1,hgnc:fplx:TGFB,hgnc:mesh:D015175,RP9,Activation,Activation,DecreaseAmount,0.979665,0.86,0.86,1,2,2,0.53593457,0.0339118937279269
PVT1,NOTCH1,RFX1,PRDM2,Activation,Complex,DecreaseAmount,0.86,0.98,0.79,2,1,1,0.5411837,0.0339905953748831
PVT1,hgnc:fplx:TGFB,hgnc:chebi:4903,TNKS,Activation,Activation,IncreaseAmount,0.979665,0.86,0.89,1,2,1,0.45414725,0.0340985453579406
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,DUSP23,Complex,Complex,IncreaseAmount,0.9419,0.923,0.89,4,3,1,0.4267526,0.0346448083946286
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,RPL37,Complex,Complex,IncreaseAmount,0.9419,0.923,0.89,4,3,1,0.06142086,0.03476721015194
PVT1,hgnc:uniprot:Q08193,hgnc:uniprot:Q17103,CCDC12,Complex,DecreaseAmount,IncreaseAmount,0.949271,0.86,0.86,6,2,2,0.41386902,0.0355783238605021
PVT1,hgnc:uniprot:P86981,MYB,HNRNPA1,Complex,Complex,DecreaseAmount,0.86,0.86,0.79,2,2,1,0.23573786,0.035591259295239
PVT1,hgnc:uniprot:Q9W4S7,NF1,AKR1A1,Complex,Complex,DecreaseAmount,0.86,0.86,0.79,2,2,1,0.32434967,0.0359442100893028
PVT1,hgnc:uniprot:Q9ZPE7,hgnc:mesh:D009369,HAGHL,Complex,Activation,IncreaseAmount,0.94757,0.86,0.8775000000000001,5,1,1,0.79661506,0.0360617948191766
PVT1,YAP1,hgnc:mesh:D000952,ATF5,Complex,Complex,DecreaseAmount,0.9419,0.9419,0.89,4,4,1,0.48903695,0.0368763224930384
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,EIF3E,Complex,Complex,DecreaseAmount,0.9419,0.923,0.98,4,3,2,0.08309765,0.0370857352226752
PVT1,KAT2A,PBX1,ITPA,Complex,Complex,DecreaseAmount,0.94757,0.9899,0.95,5,2,2,0.37937286,0.0372445791334841
PVT1,hgnc:uniprot:Q8L925,FOXA1,MRPS6,Complex,Complex,DecreaseAmount,0.923,0.923,0.79,3,3,1,0.42250094,0.0386425619888018
PVT1,hgnc:mesh:D009369,ATF2,C1orf131,Inhibition,IncreaseAmount,DecreaseAmount,0.99916994,0.923,0.79,1,1,1,0.48159736,0.0392806631995038
PVT1,hgnc:mesh:D013274,PCBP1,ANKRD40,Activation,Complex,DecreaseAmount,0.8775000000000001,0.923,0.79,2,3,1,0.5638357,0.040571681606567
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,PNRC2,Complex,Complex,IncreaseAmount,0.9419,0.923,0.89,4,3,1,0.3170486,0.0412269012261488
PVT1,hgnc:mesh:D009369,hgnc:mesh:D003920,PABPC4,Inhibition,Activation,DecreaseAmount,0.99916994,0.9974990078752469,0.86,1,4,2,0.25131392,0.0417501011864156
PVT1,UPF1,LMO2,TBC1D4,Complex,DecreaseAmount,DecreaseAmount,0.86,0.86,0.79,2,1,1,0.6252315,0.0423338512543748
PVT1,MYC,ESRRA,SRM,Inhibition,DecreaseAmount,DecreaseAmount,0.98922,0.9937,0.79,5,4,1,0.19398908,0.0430586574201565
PVT1,MYC,NRF1,RPS4X,Inhibition,Complex,DecreaseAmount,0.98922,0.923,0.95,5,3,2,0.046934932,0.0433688409927661
PVT1,hgnc:uniprot:Q08193,TP53,MIB1,Complex,DecreaseAmount,DecreaseAmount,0.949271,0.923,0.86,6,1,2,0.3103964,0.0442147435110656
PVT1,hgnc:uniprot:Q9ZPE7,hgnc:mesh:D009369,NEAT1,Complex,Activation,IncreaseAmount,0.94757,0.86,0.9419,5,1,1,0.12200916,0.0450797989635398
PVT1,hgnc:uniprot:Q9W4S7,MYC,IMPDH2,Complex,Complex,DecreaseAmount,0.86,0.9497812999999999,0.79,2,7,1,0.24556595,0.0453783686787775
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,GAR1,Complex,Complex,IncreaseAmount,0.9419,0.923,0.89,4,3,1,0.44069847,0.0461549333575987
PVT1,HIF1A,FOXO4,MRPL41,Complex,DecreaseAmount,DecreaseAmount,0.94757,0.79,0.79,5,1,1,0.20126723,0.0462787077931067
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,GNL2,Complex,Complex,DecreaseAmount,0.9419,0.923,0.89,4,3,1,0.41569075,0.0463892639297769
PVT1,hgnc:mesh:D009369,hgnc:mesh:D002779,RPL29,Inhibition,Activation,DecreaseAmount,0.99916994,0.9824993799855,0.949271,1,3,4,0.06398583,0.0465216835670152
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,SLC25A13,Complex,Complex,IncreaseAmount,0.9419,0.923,0.89,4,3,1,0.67478245,0.0475208755535379
PVT1,MYC,GABPB1,UBAP1,Inhibition,Complex,DecreaseAmount,0.98922,0.86,0.79,5,2,1,0.9251882,0.047672575628261
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,FBXO22,Complex,Complex,IncreaseAmount,0.9419,0.923,0.89,4,3,1,0.32473,0.0478911842370772
PVT1,NOTCH1,RFX1,SPG21,Activation,Complex,DecreaseAmount,0.86,0.98,0.79,2,1,1,0.2917989,0.0483449005790166
PVT1,hgnc:mesh:D009369,POU2F1,ZRANB1,Inhibition,IncreaseAmount,DecreaseAmount,0.99916994,0.86,0.79,1,1,1,0.5490156,0.0484847989247244
PVT1,hgnc:uniprot:Q08193,SMAD3,EXOC5,Complex,Inhibition,DecreaseAmount,0.949271,0.923,0.79,6,2,1,0.3598004,0.0490959035501284
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,PDLIM2,Complex,Complex,IncreaseAmount,0.9419,0.923,0.89,4,3,1,-0.25616324,0.0490760900739831
PVT1,hgnc:mesh:D009369,JUN,MSN,Inhibition,IncreaseAmount,DecreaseAmount,0.99916994,0.98922,0.95,1,2,2,-0.18171637,0.0484988074398919
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,FKBP8,Complex,Complex,IncreaseAmount,0.9419,0.923,0.89,4,3,1,-0.34897563,0.0481412579944169
PVT1,hgnc:uniprot:Q9W4S7,MAZ,ECE1,Complex,Complex,DecreaseAmount,0.86,0.9499999999999745,0.79,2,26,1,-0.1900067,0.0481245523468626
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,CAVIN3,Complex,Complex,DecreaseAmount,0.9419,0.923,0.89,4,3,1,-0.37339157,0.0472789997094882
PVT1,KAT2A,PBX1,UBE2V1,Complex,Complex,DecreaseAmount,0.94757,0.9899,0.79,5,2,1,-0.17647465,0.0464784095610077
PVT1,hgnc:uniprot:Q9ZPE7,hgnc:uniprot.chain:PRO_0000032458,A1BG,Complex,Complex,IncreaseAmount,0.94757,0.86,0.94757,5,2,5,-0.27382553,0.0464730026934845
PVT1,NOTCH1,hgnc:uniprot:P27958,S1PR1,Activation,Activation,IncreaseAmount,0.86,0.86,0.923,2,2,3,-0.31725255,0.0461764392998685
PVT1,SP1,POU4F3,HSP90B1,Complex,DecreaseAmount,DecreaseAmount,0.923,0.79,0.8775000000000001,3,1,2,-0.12514965,0.046168373582876
PVT1,hgnc:uniprot:Q9ZPE7,hgnc:mesh:D055213,CAPRIN1,Complex,Complex,IncreaseAmount,0.94757,0.86,0.86,5,2,2,-0.26285923,0.0459028697103743
PVT1,MYC,NRF1,CD81,Inhibition,Complex,DecreaseAmount,0.98922,0.923,0.79,5,3,1,-0.14619333,0.0458520618022184
PVT1,hgnc:uniprot:Q9ZPE7,MYOD1,HOOK3,Complex,Complex,DecreaseAmount,0.94757,0.94993439,0.79,5,8,1,-0.29130054,0.0451404351702583
PVT1,MYC,hgnc:uniprot:Q64897,RABAC1,Inhibition,Complex,IncreaseAmount,0.98922,0.923,0.86,5,3,1,-0.15747389,0.0447069552562193
PVT1,hgnc:mesh:D009369,ELK1,HLA-E,Inhibition,IncreaseAmount,DecreaseAmount,0.99916994,0.86,0.79,1,1,1,-0.12580526,0.0445789030598351
PVT1,hgnc:uniprot:Q9ZPE7,hgnc:mesh:D009369,COMMD6,Complex,Activation,DecreaseAmount,0.94757,0.86,0.8775000000000001,5,1,2,-0.12527053,0.0445606351730412
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,MCAM,Complex,Complex,IncreaseAmount,0.9419,0.923,0.98,4,3,1,-0.1631657,0.0443393143456263
PVT1,HIF1A,FOXO4,ASPH,Complex,DecreaseAmount,DecreaseAmount,0.94757,0.79,0.79,5,1,1,-0.1403709,0.0438736958998624
PVT1,hgnc:uniprot:Q9ZPE7,hgnc:mesh:D059630,APLP2,Complex,Complex,IncreaseAmount,0.94757,0.95,0.86,5,44,2,-0.06796179,0.0437142751282238
PVT1,NOTCH1,HAL,KRT19,Activation,Inhibition,DecreaseAmount,0.86,0.923,0.89,2,3,1,-0.17308438,0.0437040067379368
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,ERICH1,Complex,Complex,IncreaseAmount,0.9419,0.923,0.89,4,3,1,-0.43725795,0.0426748244680361
PVT1,hgnc:mesh:D009362,MIR124-1,OST4,Activation,DecreaseAmount,DecreaseAmount,0.9497812999999999,0.86,0.89,7,1,1,-0.09997933,0.0426144845297793
PVT1,hgnc:mesh:D009369,ATF2,FAM177A1,Inhibition,IncreaseAmount,DecreaseAmount,0.99916994,0.923,0.79,1,1,1,-0.24576527,0.0424940210777087
PVT1,hgnc:uniprot:Q9W4S7,MYC,ERGIC1,Complex,Complex,DecreaseAmount,0.86,0.9497812999999999,0.95,2,7,2,-0.44959745,0.0418885855742959
PVT1,hgnc:uniprot:Q9ZPE7,KAT2B,BCL7C,Complex,Complex,DecreaseAmount,0.94757,0.95,0.79,5,111,1,-0.465575,0.0403168713643318
PVT1,NOTCH1,hgnc:uniprot:Q06180,S100A16,Activation,Inhibition,IncreaseAmount,0.86,0.86,0.8775000000000001,2,2,2,-0.08929276,0.0381023232665962
PVT1,hgnc:uniprot:Q9ZPE7,hgnc:uniprot.chain:PRO_0000032458,TMEM173,Complex,Complex,IncreaseAmount,0.94757,0.86,0.86,5,2,2,-0.6233378,0.0373253407469055
PVT1,hgnc:mesh:D009369,GATA1,RGS4,Inhibition,DecreaseAmount,DecreaseAmount,0.99916994,0.923,0.95,1,2,2,-0.6749886,0.0372199316641824
PVT1,YAP1,hgnc:mesh:D000952,PRSS3,Complex,Complex,DecreaseAmount,0.9419,0.9419,0.89,4,4,1,-0.21320075,0.0369853584451801
PVT1,hgnc:uniprot:P86981,hgnc:uniprot:Q9UHZ2,TAX1BP3,Complex,Complex,IncreaseAmount,0.86,0.86,0.86,2,2,2,-0.42418745,0.0368318967632352
PVT1,hgnc:mesh:D009369,RBX1,TUBB3,Inhibition,IncreaseAmount,DecreaseAmount,0.99916994,0.923,0.941,1,1,1,-0.5135194,0.0343174147852394
PVT1,NOTCH1,hgnc:uniprot:P27958,CSNK1A1,Activation,Activation,IncreaseAmount,0.86,0.86,0.923,2,2,3,-0.20913109,0.0340237795940266
PVT1,hgnc:fplx:TGFB,hgnc:chebi:4903,BRD4,Activation,Activation,IncreaseAmount,0.979665,0.86,0.98,1,2,2,-0.27493232,0.0337673248069932
PVT1,hgnc:uniprot:Q9ZPE7,hgnc:mesh:D009369,TWISTNB,Complex,Activation,DecreaseAmount,0.94757,0.86,0.86,5,1,1,-0.60793525,0.0336150681907122
PVT1,MYC,POU3F2,EMP3,Inhibition,DecreaseAmount,DecreaseAmount,0.98922,0.9937,0.79,5,4,1,-0.14409533,0.033050336536721
PVT1,hgnc:fplx:TGFB,hgnc:chebi:4903,C6orf62,Activation,Activation,IncreaseAmount,0.979665,0.86,0.89,1,2,1,-0.3617239,0.0329129500936924
PVT1,hgnc:mesh:D063646,hgnc:mesh:D009765,MESD,Activation,Activation,DecreaseAmount,0.8775000000000001,0.923,0.86,2,3,2,-0.26591522,0.0324837729379504
PVT1,FOXM1,hgnc:chebi:8069,MFAP2,Complex,Activation,DecreaseAmount,0.9824999995480095,0.949271,0.89,18,6,1,-0.23521724,0.0318803855645547
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,ENY2,Complex,Complex,IncreaseAmount,0.9419,0.923,0.89,4,3,1,-0.16766842,0.0311517079064633
PVT1,PTCH1,MEIS1,ARPC5,Inhibition,Complex,DecreaseAmount,0.86,0.8775000000000001,0.79,2,2,1,-0.14546931,0.0307099938678289
PVT1,hgnc:uniprot:Q9W4S7,MYC,TMEM59,Complex,Complex,DecreaseAmount,0.86,0.9497812999999999,0.79,2,7,1,-0.25165048,0.0304354838182544
PVT1,TP53,TFDP1,REEP3,Complex,Complex,DecreaseAmount,0.923,0.99961115,0.79,3,4,1,-0.36228597,0.0302755461836114
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,LAMTOR2,Complex,Complex,IncreaseAmount,0.9419,0.923,0.89,4,3,1,-0.28257614,0.0298408268552556
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,PRSS23,Complex,Complex,DecreaseAmount,0.9419,0.923,0.89,4,3,1,-0.21170203,0.0295399097930938
PVT1,MYC,NRF1,SERP1,Inhibition,Complex,DecreaseAmount,0.98922,0.923,0.95,5,3,2,-0.19429424,0.0295178598997598
PVT1,MYC,NRF1,SRSF9,Inhibition,Complex,DecreaseAmount,0.98922,0.923,0.941,5,3,1,-0.19714768,0.0295050040008473
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,BRK1,Complex,Complex,IncreaseAmount,0.9419,0.923,0.989,4,3,2,-0.1726562,0.02866709560739
PVT1,MYC,NR6A1,LMNA,Inhibition,DecreaseAmount,DecreaseAmount,0.98922,0.95,0.79,5,2,1,-0.16270383,0.0283852796171222
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,MALL,Complex,Complex,DecreaseAmount,0.9419,0.923,0.89,4,3,1,-0.54910934,0.0280636172982883
PVT1,hgnc:uniprot:Q9ZPE7,MYOD1,PHPT1,Complex,Complex,DecreaseAmount,0.94757,0.94993439,0.79,5,8,1,-0.1988979,0.0272714589354555
PVT1,hgnc:uniprot:Q9W4S7,NF1,NUDT21,Complex,Complex,DecreaseAmount,0.86,0.86,0.79,2,2,1,-0.5228849,0.0271857847553077
PVT1,hgnc:uniprot:Q9ZPE7,hgnc:uniprot.chain:PRO_0000032458,RAI14,Complex,Complex,DecreaseAmount,0.94757,0.86,0.979665,5,2,5,-0.19839825,0.0265539543184927
PVT1,hgnc:uniprot:Q9W4S7,hgnc:uniprot:P32771,APLN,Complex,Complex,DecreaseAmount,0.86,0.86,0.86,2,2,2,-0.25644493,0.0262536144005433
PVT1,hgnc:uniprot:Q08193,hgnc:uniprot:Q17103,TWF1,Complex,DecreaseAmount,IncreaseAmount,0.949271,0.86,0.86,6,2,2,-0.5036929,0.0257089805337501
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,HLA-B,Complex,Complex,IncreaseAmount,0.9419,0.923,0.89,4,3,1,-0.13992861,0.0256389497542639
PVT1,SERPINE1,NR1H4,BRI3,Activation,Complex,DecreaseAmount,0.8775000000000001,0.9497812999999999,0.79,2,7,1,-0.18708391,0.0246096931344852
PVT1,MYC,NRF1,ARHGAP18,Inhibition,Complex,DecreaseAmount,0.98922,0.923,0.79,5,3,1,-0.3612637,0.0246049834790888
PVT1,hgnc:uniprot:P86981,hgnc:uniprot:Q9UHZ2,SELENOT,Complex,Complex,IncreaseAmount,0.86,0.86,0.86,2,2,1,-0.31981766,0.0245657667088095
PVT1,hgnc:uniprot:P32554,hgnc:chebi:79516,BMPR2,Complex,Complex,DecreaseAmount,0.9419,0.9499999999968619,0.89,4,22,1,-0.34494177,0.0243829512073531
PVT1,hgnc:uniprot:Q9ZPE7,hgnc:uniprot.chain:PRO_0000032458,VPS28,Complex,Complex,DecreaseAmount,0.94757,0.86,0.86,5,2,2,-0.22585529,0.0239502246094622
PVT1,NOTCH1,hgnc:uniprot:P27958,APP,Activation,Activation,IncreaseAmount,0.86,0.86,0.86,2,2,2,-0.117785424,0.0239256998084479
PVT1,hgnc:uniprot:Q8L925,PTH,CD47,Complex,Complex,DecreaseAmount,0.923,0.9955263,0.86,3,7,2,-0.28082103,0.023385628934767
PVT1,SERPINE1,PPARA,HYAL2,Activation,Complex,IncreaseAmount,0.8775000000000001,0.99596289,0.86,2,8,2,-0.3084817,0.0233661091427641
PVT1,hgnc:mesh:D009369,ODC1,NPC2,Inhibition,IncreaseAmount,DecreaseAmount,0.99916994,0.9824993799855,0.86,1,6,2,-0.19929834,0.0229905101267901
PVT1,hgnc:mesh:D063646,hgnc:mesh:D000860,OAZ1,Activation,Activation,IncreaseAmount,0.8775000000000001,0.86,0.94757,2,2,5,-0.08816652,0.0227943997875838
PVT1,YAP1,hgnc:mesh:D000952,LOXL2,Complex,Complex,DecreaseAmount,0.9419,0.9419,0.89,4,4,1,-0.1860307,0.02235304164334
PVT1,hgnc:uniprot:Q8L925,E2F1,TMED3,Complex,Complex,DecreaseAmount,0.923,0.86,0.79,3,2,1,-0.31673098,0.0210856059067758
PVT1,hgnc:uniprot:Q9W4S7,PAX4,HSBP1,Complex,Complex,DecreaseAmount,0.86,0.86,0.95,2,2,2,-0.15328704,0.0210156975693429
PVT1,NOTCH1,RFX1,PRKAR2B,Activation,Complex,DecreaseAmount,0.86,0.98,0.95,2,1,2,-0.31008503,0.0208683227711984
PVT1,hgnc:uniprot:Q9ZPE7,hgnc:mesh:D001172,CRIP2,Complex,Complex,IncreaseAmount,0.94757,0.9419,0.923,5,4,3,-0.14474566,0.020669177132308
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,LXN,Complex,Complex,IncreaseAmount,0.9419,0.923,0.98,4,3,1,-0.24637875,0.0205319700456311
PVT1,NOTCH1,RFX1,TPM4,Activation,Complex,DecreaseAmount,0.86,0.98,0.79,2,1,1,-0.109417506,0.0204957837446708
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,POLR3GL,Complex,Complex,DecreaseAmount,0.9419,0.923,0.89,4,3,1,-0.44993877,0.0203249897297231
PVT1,NOTCH1,hgnc:uniprot:P27958,ATP6V1F,Activation,Activation,IncreaseAmount,0.86,0.86,0.923,2,2,3,-0.24241222,0.0201620384947057
PVT1,hgnc:mesh:D009369,hgnc:chebi:80630,MAPK1,Inhibition,Inhibition,IncreaseAmount,0.99916994,0.86,0.89,1,2,1,-0.45577177,0.0200343373939305
PVT1,MYC,GABPA,IFI27L2,Inhibition,Complex,DecreaseAmount,0.98922,0.994071,0.79,5,6,1,-0.39909527,0.0196709596402488
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,COX17,Complex,Complex,DecreaseAmount,0.9419,0.923,0.98,4,3,2,-0.30673784,0.0194063659753885
PVT1,hgnc:mesh:D009369,RARB,TPM1,Inhibition,DecreaseAmount,DecreaseAmount,0.99916994,0.94757,0.86,1,1,2,-0.16598798,0.01931716610531
PVT1,hgnc:uniprot:Q9ZPE7,hgnc:mesh:D055213,MYL12B,Complex,Complex,IncreaseAmount,0.94757,0.86,0.86,5,2,2,-0.1659998,0.0189802137545322
PVT1,NOTCH1,RFX1,TGM2,Activation,Complex,DecreaseAmount,0.86,0.98,0.79,2,1,1,-0.10966797,0.0187002667829717
PVT1,hgnc:mesh:D063646,hgnc:mesh:D015179,HMGN2,Activation,Activation,IncreaseAmount,0.8775000000000001,0.951,0.86,2,2,2,-0.23947375,0.0186521117237805
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,PSMA7,Complex,Complex,DecreaseAmount,0.9419,0.923,0.89,4,3,1,-0.1347157,0.0184349228359844
PVT1,hgnc:uniprot:Q9ZPE7,hgnc:uniprot.chain:PRO_0000032458,C19orf33,Complex,Complex,IncreaseAmount,0.94757,0.86,0.86,5,2,2,-0.28644896,0.0174923140441519
PVT1,hgnc:mesh:D009369,RN7SL541P,DYNLL1,Inhibition,Inhibition,DecreaseAmount,0.99916994,0.86,0.89,1,1,1,-0.16408345,0.0161685135550643
PVT1,hgnc:mesh:D009369,ELK1,C4orf48,Inhibition,IncreaseAmount,DecreaseAmount,0.99916994,0.86,0.79,1,1,1,-0.1750213,0.0159812332526767
PVT1,TP53,hgnc:uniprot:Q5U5M8,SRP14,Complex,IncreaseAmount,IncreaseAmount,0.923,0.86,0.86,3,2,2,-0.105367504,0.0159199472850931
PVT1,MYC,NRF1,GCLM,Inhibition,Complex,DecreaseAmount,0.98922,0.923,0.79,5,3,1,-0.41367543,0.0156430110467502
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,SSR4,Complex,Complex,DecreaseAmount,0.9419,0.923,0.89,4,3,1,-0.13458571,0.0156239963609412
PVT1,MYC,hgnc:uniprot:P08985,ATP5F1E,Inhibition,Activation,IncreaseAmount,0.98922,0.86,0.86,5,2,2,-0.105610535,0.0155712844468716
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,PLAUR,Complex,Complex,IncreaseAmount,0.9419,0.923,0.98,4,3,1,-0.5331827,0.0154286989176842
PVT1,hgnc:uniprot:Q9ZPE7,hgnc:uniprot.chain:PRO_0000032458,SEC61G,Complex,Complex,IncreaseAmount,0.94757,0.86,0.923,5,2,3,-0.18007344,0.015283121309488
PVT1,MYC,POU3F2,RHOA,Inhibition,DecreaseAmount,DecreaseAmount,0.98922,0.9937,0.79,5,4,1,-0.16710404,0.0139488326972637
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,COL13A1,Complex,Complex,IncreaseAmount,0.9419,0.923,0.89,4,3,1,-0.37814942,0.0131102258527689
PVT1,hgnc:mesh:D063646,hgnc:mesh:D008107,CMIP,Activation,Activation,IncreaseAmount,0.8775000000000001,0.979665,0.86,2,3,1,-0.31601185,0.0124714206731378
PVT1,hgnc:uniprot:Q9ZPE7,hgnc:uniprot.chain:PRO_0000032458,TMBIM6,Complex,Complex,IncreaseAmount,0.94757,0.86,0.86,5,2,2,-0.21289356,0.012361092149505
PVT1,hgnc:uniprot:Q9ZPE7,hgnc:uniprot.chain:PRO_0000032458,CAVIN1,Complex,Complex,IncreaseAmount,0.94757,0.86,0.9419,5,2,4,-0.18705924,0.0118000523287778
PVT1,hgnc:mesh:D009369,RBX1,LY96,Inhibition,IncreaseAmount,DecreaseAmount,0.99916994,0.923,0.941,1,1,1,-0.34302565,0.011215160868888
PVT1,hgnc:uniprot:Q9ZPE7,hgnc:uniprot.chain:PRO_0000032458,EID1,Complex,Complex,IncreaseAmount,0.94757,0.86,0.9973784999999507,5,2,28,-0.21899474,0.0108787095880654
PVT1,hgnc:uniprot:Q9ZPE7,hgnc:uniprot.chain:PRO_0000032458,TIMP1,Complex,Complex,IncreaseAmount,0.94757,0.86,0.9419,5,2,4,-0.19610655,0.0106893202246726
PVT1,hgnc:uniprot:Q9ZPE7,hgnc:uniprot.chain:PRO_0000032458,VIM,Complex,Complex,DecreaseAmount,0.94757,0.86,0.94757,5,2,5,-0.06885574,0.0106772514812011
PVT1,YAP1,hgnc:mesh:D000952,CLU,Complex,Complex,IncreaseAmount,0.9419,0.9419,0.89,4,4,1,-0.352873,0.0105311344160887
PVT1,TP53,hgnc:uniprot:Q9XHG2,PABPN1,Complex,Activation,IncreaseAmount,0.923,0.86,0.86,3,2,2,-0.39766583,0.0103237043062666
PVT1,HIF1A,FOXO4,IL32,Complex,DecreaseAmount,DecreaseAmount,0.94757,0.79,0.79,5,1,1,-0.40335727,0.0101141693799589
PVT1,MYC,GABPA,MGST3,Inhibition,Complex,DecreaseAmount,0.98922,0.994071,0.79,5,6,1,-0.24002211,0.0100254321297563
PVT1,hgnc:mesh:D009369,PAX2,ARPC1B,Inhibition,IncreaseAmount,DecreaseAmount,0.99916994,0.86,0.79,1,1,1,-0.21956599,0.0098823604687826
PVT1,hgnc:uniprot:Q9W4S7,hgnc:mesh:D001281,CALM1,Complex,Complex,IncreaseAmount,0.86,0.9499999999999152,0.86,2,25,2,-0.18786862,0.009726530132579
PVT1,hgnc:uniprot:Q9ZPE7,hgnc:uniprot:P03129,CIB1,Complex,Complex,IncreaseAmount,0.94757,0.923,0.94993439,5,3,8,-0.32100838,0.0094484357390702
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,DEK,Complex,Complex,IncreaseAmount,0.9419,0.923,0.98,4,3,1,-0.29644716,0.0093334454675163
PVT1,FOXM1,hgnc:chebi:8069,GNAS,Complex,Activation,DecreaseAmount,0.9824999995480095,0.949271,0.89,18,6,1,-0.13871935,0.0092058230002235
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,DCXR,Complex,Complex,IncreaseAmount,0.9419,0.923,0.98,4,3,1,-0.43833852,0.0089836412463571
PVT1,MYC,RNU7-182P,TMSB4X,Inhibition,IncreaseAmount,IncreaseAmount,0.98922,0.86,0.89,5,2,1,-0.08027068,0.0088297029664332
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,PALM2-AKAP2,Complex,Complex,IncreaseAmount,0.9419,0.923,0.9615,4,3,2,-0.23359343,0.0081284380483388
PVT1,hgnc:uniprot:Q9W4S7,AR,ERCC1,Complex,Complex,DecreaseAmount,0.86,0.923,0.86,2,3,2,-0.4837698,0.0078393840688462
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,SVIP,Complex,Complex,IncreaseAmount,0.9419,0.923,0.89,4,3,1,-0.35894442,0.0077766665981291
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,MRPL33,Complex,Complex,IncreaseAmount,0.9419,0.923,0.89,4,3,1,-0.32684472,0.0073225902839475
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,GRN,Complex,Complex,DecreaseAmount,0.9419,0.923,0.98,4,3,1,-0.33338612,0.0068705562168472
PVT1,hgnc:uniprot:Q9ZPE7,RB1,BASP1,Complex,Complex,DecreaseAmount,0.94757,0.94757,0.95,5,5,2,-0.28379032,0.0066240099219539
PVT1,SP1,hgnc:uniprot:Q89268,H2AFZ,Complex,Complex,DecreaseAmount,0.923,0.989,0.86,3,3,2,-0.2915178,0.0065559495375156
PVT1,KAT2A,PBX1,PDIA6,Complex,Complex,DecreaseAmount,0.94757,0.9899,0.79,5,2,1,-0.18042831,0.0064375166496831
PVT1,hgnc:mesh:D009369,POU2F1,GABARAP,Inhibition,IncreaseAmount,DecreaseAmount,0.99916994,0.86,0.79,1,1,1,-0.19082259,0.0059913314047609
PVT1,hgnc:uniprot:P86981,hgnc:uniprot:P0CW71,ITM2B,Complex,Complex,IncreaseAmount,0.86,0.923,0.86,2,3,1,-0.2076244,0.0056349826365777
PVT1,hgnc:uniprot:P32554,hgnc:mesh:D052638,FSTL1,Complex,Complex,IncreaseAmount,0.9419,0.923,0.89,4,3,1,-0.24228327,0.0056048628473663
PVT1,hgnc:uniprot:Q9W4S7,PGR,TPPP3,Complex,Complex,DecreaseAmount,0.86,0.94999995217031,0.79,2,14,1,-0.5170138,0.0053870245836531
